name, movie, percent of dialogue, percent of fanworks (literal), percent of fanworks (including sub tags), age, gender,  year, script ID, imdb ID, movie words, gross, AO3 works in closest fandom (literal), AO3 works in closest fandom (including fandom subtags), AO3 closest fandom,title similarity
eddie devol,Analyze That,0.0181435913409,-1,-1,None,m,2002,678,tt0289848,12842,48,-1,0,,0
jelly,Analyze That,0.050848777449,-1,-1,65,m,2002,678,tt0289848,12842,48,-1,0,,0
laura sobel,Analyze That,0.0591029434667,-1,-1,39,f,2002,678,tt0289848,12842,48,-1,0,,0
masiello,Analyze That,0.0218034574054,-1,-1,73,m,2002,678,tt0289848,12842,48,-1,0,,0
michael sobel,Analyze That,0.00973368634169,-1,-1,19,m,2002,678,tt0289848,12842,48,-1,0,,0
paul vitti,Analyze That,0.336941286404,-1,-1,59,m,2002,678,tt0289848,12842,48,-1,0,,0
raoul berman,Analyze That,0.030680579349,-1,-1,38,m,2002,678,tt0289848,12842,48,-1,0,,0
richard chapin,Analyze That,0.0350412708301,-1,-1,50,m,2002,678,tt0289848,12842,48,-1,0,,0
rigazzi gunman,Analyze That,0.014327986295,-1,-1,None,m,2002,678,tt0289848,12842,48,-1,0,,0
allison,Annie Hall,0.0107338611449,-1,-1,25,f,1977,682,tt0075686,13136,152,-1,0,,0
alvy singer,Annie Hall,0.583206455542,-1,-1,42,m,1977,682,tt0075686,13136,152,-1,0,,0
annie hall,Annie Hall,0.283115103532,-1,-1,31,f,1977,682,tt0075686,13136,152,-1,0,,0
doctor,Annie Hall,0.0102771010962,-1,-1,56,m,1977,682,tt0075686,13136,152,-1,0,,0
man in theatre ,Annie Hall,0.0203258221681,-1,-1,36,m,1977,682,tt0075686,13136,152,-1,0,,0
mom hall,Annie Hall,0.00837393422655,-1,-1,53,f,1977,682,tt0075686,13136,152,-1,0,,0
rob,Annie Hall,0.0431638246041,-1,-1,38,m,1977,682,tt0075686,13136,152,-1,0,,0
robin,Annie Hall,0.0130937880633,-1,-1,34,f,1977,682,tt0075686,13136,152,-1,0,,0
tony lacey,Annie Hall,0.0277101096224,-1,-1,36,m,1977,682,tt0075686,13136,152,-1,0,,0
admiral crawfor,The Assignment,0.0190749159913,-1,-1,57,m,1997,697,tt0118647,10118,1,0,0,,0
agnieska,The Assignment,0.0259932793042,-1,-1,41,f,1997,697,tt0118647,10118,1,0,0,,0
amos,The Assignment,0.177801937142,0.000483558994197,0.000483558994197,54,m,1997,697,tt0118647,10118,1,2,2,Fantastic Beasts and Where to Find Them (Movies),0.0416666666667
carl mickens - ,The Assignment,0.0256967780194,-1,-1,62,m,1997,697,tt0118647,10118,1,0,0,,0
carla,The Assignment,0.0557422415497,0.00708061002179,0.0136165577342,32,f,1997,697,tt0118647,10118,1,13,25,Resident Evil - All Media Types,0.0967741935484
frank,The Assignment,0.0123542202016,0.00525592365244,0.00526373334583,None,m,1997,697,tt0118647,10118,1,673,674,Harry Potter - J. K. Rowling,0.0357142857143
jack shaw,The Assignment,0.34433682546,-1,-1,62,m,1997,697,tt0118647,10118,1,0,0,,0
koj,The Assignment,0.0127495552481,-1,-1,37,m,1997,697,tt0118647,10118,1,0,0,,0
lt. cmdr. annib,The Assignment,0.295216445938,-1,-1,38,m,1997,697,tt0118647,10118,1,0,0,,0
maura ramirez,The Assignment,0.0310338011465,-1,-1,None,f,1997,697,tt0118647,10118,1,0,0,,0
alotta fagina,Austin Powers: International Man of Mystery,0.0309484798835,-1,-1,33,f,1997,698,tt0118655,5493,102,-1,0,,0
austin powers,Austin Powers: International Man of Mystery,0.418350628072,-1,-1,34,m,1997,698,tt0118655,5493,102,-1,0,,0
basil expositio,Austin Powers: International Man of Mystery,0.140724558529,-1,-1,55,m,1997,698,tt0118655,5493,102,-1,0,,0
frau farbissina,Austin Powers: International Man of Mystery,0.0405971236119,-1,-1,44,f,1997,698,tt0118655,5493,102,-1,0,,0
mrs. kensington,Austin Powers: International Man of Mystery,0.0384125250319,-1,-1,41,f,1997,698,tt0118655,5493,102,-1,0,,0
mustafa,Austin Powers: International Man of Mystery,0.0305843801202,-1,-1,30,m,1997,698,tt0118655,5493,102,-1,0,,0
number two,Austin Powers: International Man of Mystery,0.0367740760969,-1,-1,67,m,1997,698,tt0118655,5493,102,-1,0,,0
scott evil,Austin Powers: International Man of Mystery,0.0615328600036,-1,-1,23,m,1997,698,tt0118655,5493,102,-1,0,,0
therapist,Austin Powers: International Man of Mystery,0.0214818860368,-1,-1,41,f,1997,698,tt0118655,5493,102,-1,0,,0
vanessa kensing,Austin Powers: International Man of Mystery,0.180593482614,-1,-1,32,f,1997,698,tt0118655,5493,102,-1,0,,0
austin powers,Austin Powers: The Spy Who Shagged Me,0.530672079387,-1,-1,36,m,1999,699,tt0145660,4434,351,-1,0,,0
basil expositio,Austin Powers: The Spy Who Shagged Me,0.0974289580514,-1,-1,57,m,1999,699,tt0145660,4434,351,-1,0,,0
felicity shagwe,Austin Powers: The Spy Who Shagged Me,0.21199819576,-1,-1,29,f,1999,699,tt0145660,4434,351,-1,0,,0
number two,Austin Powers: The Spy Who Shagged Me,0.0809652683807,-1,-1,69,m,1999,699,tt0145660,4434,351,-1,0,,0
scott evil,Austin Powers: The Spy Who Shagged Me,0.0554803788904,-1,-1,25,m,1999,699,tt0145660,4434,351,-1,0,,0
the president,Austin Powers: The Spy Who Shagged Me,0.0234551195309,-1,-1,41,m,1999,699,tt0145660,4434,351,-1,0,,0
anna,L'Avventura,0.056472731413,-1,-1,27,f,1960,701,tt0053619,8783,None,-1,0,,0
anna's father,L'Avventura,0.0339291813731,-1,-1,None,m,1960,701,tt0053619,8783,None,-1,0,,0
carabiniere,L'Avventura,0.0152567459866,-1,-1,None,m,1960,701,tt0053619,8783,None,-1,0,,0
claudia,L'Avventura,0.195946715245,-1,-1,29,f,1960,701,tt0053619,8783,None,-1,0,,0
corrado,L'Avventura,0.0696800637595,-1,-1,None,m,1960,701,tt0053619,8783,None,-1,0,,0
ettore,L'Avventura,0.0314243424798,-1,-1,None,m,1960,701,tt0053619,8783,None,-1,0,,0
father,L'Avventura,0.0138904702266,-1,-1,None,m,1960,701,tt0053619,8783,None,-1,0,,0
girl,L'Avventura,0.0145736081066,-1,-1,None,f,1960,701,tt0053619,8783,None,-1,0,,0
giulia,L'Avventura,0.0531708983263,-1,-1,33,f,1960,701,tt0053619,8783,None,-1,0,,0
husband,L'Avventura,0.0174200159399,-1,-1,None,m,1960,701,tt0053619,8783,None,-1,0,,0
lieutenant,L'Avventura,0.0352954571331,-1,-1,None,m,1960,701,tt0053619,8783,None,-1,0,,0
man's voice,L'Avventura,0.0117272002733,-1,-1,None,m,1960,701,tt0053619,8783,None,-1,0,,0
marshal,L'Avventura,0.0315381987931,-1,-1,None,m,1960,701,tt0053619,8783,None,-1,0,,0
midwife,L'Avventura,0.0161675964932,-1,-1,None,f,1960,701,tt0053619,8783,None,-1,0,,0
old man,L'Avventura,0.0158260275532,-1,-1,None,m,1960,701,tt0053619,8783,None,-1,0,,0
patrizia,L'Avventura,0.0860753728794,-1,-1,32,f,1960,701,tt0053619,8783,None,-1,0,,0
raimondo,L'Avventura,0.0187862916999,-1,-1,37,m,1960,701,tt0053619,8783,None,-1,0,,0
sailor,L'Avventura,0.0313104861665,-1,-1,None,m,1960,701,tt0053619,8783,None,-1,0,,0
sandro,L'Avventura,0.196288284185,-1,-1,35,m,1960,701,tt0053619,8783,None,-1,0,,0
the princess,L'Avventura,0.0222019810999,-1,-1,None,f,1960,701,tt0053619,8783,None,-1,0,,0
zuria - journal,L'Avventura,0.0330183308664,-1,-1,55,m,1960,701,tt0053619,8783,None,-1,0,,0
anthony,Awakenings,0.0160234899329,0.00205394936195,0.00205394936195,28,m,1990,706,tt0099077,11920,107,263,263,Harry Potter - J. K. Rowling,0.0357142857143
dr. kaufman,Awakenings,0.0639261744966,2.23508638609e-05,2.23508638609e-05,45,m,1990,706,tt0099077,11920,107,1,1,Star Wars - All Media Types,0.037037037037
dr. malcolm say,Awakenings,0.419295302013,-1,-1,39,m,1990,706,tt0099077,11920,107,0,0,,0
fernando,Awakenings,0.00939597315436,0.0555555555556,0.0555555555556,None,m,1990,706,tt0099077,11920,107,1,1,Home (2015),0.0909090909091
hector,Awakenings,0.0191275167785,0.162251655629,0.162251655629,None,m,1990,706,tt0099077,11920,107,49,49,Tinker Tailor Soldier Spy (2011),0.0625
hospital direct,Awakenings,0.0182046979866,-1,-1,None,m,1990,706,tt0099077,11920,107,0,0,,0
leonard lowe,Awakenings,0.207130872483,-1,-1,47,m,1990,706,tt0099077,11920,107,0,0,,0
lucy,Awakenings,0.015855704698,0.482568807339,0.482568807339,62,f,1990,706,tt0099077,11920,107,263,263,Chronicles of Narnia (Movies),0.0689655172414
miss costello,Awakenings,0.0458053691275,-1,-1,None,f,1990,706,tt0099077,11920,107,0,0,,0
mrs. lowe,Awakenings,0.060822147651,-1,-1,85,f,1990,706,tt0099077,11920,107,0,0,,0
neurochemist,Awakenings,0.0147651006711,-1,-1,37,m,1990,706,tt0099077,11920,107,0,0,,0
nurse margaret,Awakenings,0.0264261744966,-1,-1,49,f,1990,706,tt0099077,11920,107,0,0,,0
old doctor,Awakenings,0.0293624161074,-1,-1,None,m,1990,706,tt0099077,11920,107,0,0,,0
paula,Awakenings,0.0427013422819,-1,-1,26,f,1990,706,tt0099077,11920,107,0,0,,0
rose,Awakenings,0.0111577181208,0.0175015228902,0.0177670524655,64,f,1990,706,tt0099077,11920,107,2241,2275,Harry Potter - J. K. Rowling,0.0357142857143
bobbi,Bachelor Party,0.0266176152348,0.00349574899659,0.0041862673169,23,f,1984,707,tt0086927,4621,99,81,97,Thor (Movies),0.214285714286
chulo,Bachelor Party,0.0612421553776,-1,-1,None,m,1984,707,tt0086927,4621,99,0,0,,0
cole whittier,Bachelor Party,0.139796580827,-1,-1,None,m,1984,707,tt0086927,4621,99,0,0,,0
debbie thompson,Bachelor Party,0.112313352088,-1,-1,23,f,1984,707,tt0086927,4621,99,0,0,,0
dr. stan gassko,Bachelor Party,0.0673014499026,-1,-1,36,m,1984,707,tt0086927,4621,99,0,0,,0
ed thompson,Bachelor Party,0.112313352088,0.00840336134454,0.00840336134454,56,m,1984,707,tt0086927,4621,99,2,2,Fright Night (2011),0.0526315789474
father falwell,Bachelor Party,0.0251027916035,-1,-1,None,m,1984,707,tt0086927,4621,99,0,0,,0
gary,Bachelor Party,0.0722787275481,0.737373737374,0.737373737374,34,m,1984,707,tt0086927,4621,99,73,73,The World's End (2013),0.0909090909091
ilene,Bachelor Party,0.0365721705259,-1,-1,33,f,1984,707,tt0086927,4621,99,0,0,,0
jay o'neill,Bachelor Party,0.155594027267,-1,-1,30,m,1984,707,tt0086927,4621,99,0,0,,0
larry,Bachelor Party,0.0454447089375,0.552044609665,0.552044609665,None,m,1984,707,tt0086927,4621,99,297,297,Night at the Museum (Movies),0.0357142857143
mrs. thompson,Bachelor Party,0.0311620861285,-1,-1,54,f,1984,707,tt0086927,4621,99,0,0,,0
parkview hotel ,Bachelor Party,0.0374377840294,-1,-1,43,m,1984,707,tt0086927,4621,99,0,0,,0
rajah,Bachelor Party,0.0257520017312,0.0555555555556,0.0555555555556,43,m,1984,707,tt0086927,4621,99,2,2,The Jungle Book (1967),0.0909090909091
ryko,Bachelor Party,0.0510711967107,-1,-1,30,m,1984,707,tt0086927,4621,99,0,0,,0
captain howard,Bad Boys,0.0548509029819,-1,-1,44,m,1995,708,tt0112442,11905,131,0,0,,0
casper,Bad Boys,0.0097438051239,1.0,1.0,28,m,1995,708,tt0112442,11905,131,36,36,Casper (1995),0.0769230769231
detective sanch,Bad Boys,0.0105837883242,-1,-1,40,m,1995,708,tt0112442,11905,131,0,0,,0
eddie dominguez,Bad Boys,0.0155396892062,-1,-1,30,m,1995,708,tt0112442,11905,131,0,0,,0
fouchet,Bad Boys,0.0597228055439,-1,-1,42,m,1995,708,tt0112442,11905,131,0,0,,0
francine,Bad Boys,0.019991600168,0.0126839167935,0.0131912734652,42,f,1995,708,tt0112442,11905,131,25,26,Zootopia (2016),0.0666666666667
jojo,Bad Boys,0.010079798404,0.0163043478261,0.0163043478261,29,m,1995,708,tt0112442,11905,131,3,3,The Lorax (2012),0.0625
julie mott,Bad Boys,0.167156656867,-1,-1,29,f,1995,708,tt0112442,11905,131,0,0,,0
marcus burnett,Bad Boys,0.332213355733,-1,-1,30,m,1995,708,tt0112442,11905,131,0,0,,0
max logan,Bad Boys,0.0180596388072,2.49183922653e-05,2.49183922653e-05,None,f,1995,708,tt0112442,11905,131,2,2,The Avengers (Marvel Movies),0.0357142857143
mike lowrey,Bad Boys,0.244099118018,-1,-1,27,m,1995,708,tt0112442,11905,131,0,0,,0
theresa burnett,Bad Boys,0.0477110457791,-1,-1,31,f,1995,708,tt0112442,11905,131,0,0,,0
woman at boxing,Bad Boys,0.0102477950441,-1,-1,None,f,1995,708,tt0112442,11905,131,0,0,,0
ariane,Bad Lieutenant,0.0875640428505,-1,-1,None,f,1992,712,tt0103759,4294,4,-1,0,,0
beat cop,Bad Lieutenant,0.0249184909176,-1,-1,58,m,1992,712,tt0103759,4294,4,-1,0,,0
lite,Bad Lieutenant,0.0475081509082,-1,-1,None,m,1992,712,tt0103759,4294,4,-1,0,,0
priest,Bad Lieutenant,0.0337680484397,-1,-1,54,m,1992,712,tt0103759,4294,4,-1,0,,0
the lieutenant,Bad Lieutenant,0.60922217047,-1,-1,53,m,1992,712,tt0103759,4294,4,-1,0,,0
the nun,Bad Lieutenant,0.197019096414,-1,-1,28,f,1992,712,tt0103759,4294,4,-1,0,,0
dot,Bamboozled,0.00924391732798,-1,-1,27,f,2000,714,tt0215545,11467,3,-1,0,,0
honeycutt,Bamboozled,0.0396790790965,-1,-1,None,m,2000,714,tt0215545,11467,3,-1,0,,0
jukka laks,Bamboozled,0.00967995116421,-1,-1,None,m,2000,714,tt0215545,11467,3,-1,0,,0
junebug,Bamboozled,0.0306967820703,-1,-1,59,m,2000,714,tt0215545,11467,3,-1,0,,0
mantan,Bamboozled,0.121740647074,-1,-1,27,m,2000,714,tt0215545,11467,3,-1,0,,0
mau mau: big bl,Bamboozled,0.0490102031918,-1,-1,27,m,2000,714,tt0215545,11467,3,-1,0,,0
myrna goldfarb,Bamboozled,0.0178773872853,-1,-1,32,f,2000,714,tt0215545,11467,3,-1,0,,0
orchid dothan,Bamboozled,0.0239818609924,-1,-1,57,f,2000,714,tt0215545,11467,3,-1,0,,0
pierre delacroi,Bamboozled,0.364437080317,-1,-1,40,m,2000,714,tt0215545,11467,3,-1,0,,0
Sleep'n Eat,Bamboozled,0.0289526467254,-1,-1,37,m,2000,714,tt0215545,11467,3,-1,0,,0
sloan hopkins,Bamboozled,0.108921252289,-1,-1,29,f,2000,714,tt0215545,11467,3,-1,0,,0
thomas dunwitty,Bamboozled,0.146071335136,-1,-1,30,m,2000,714,tt0215545,11467,3,-1,0,,0
womack,Bamboozled,0.0497078573297,-1,-1,37,m,2000,714,tt0215545,11467,3,-1,0,,0
audrey taylor,Barton Fink,0.0510101010101,-1,-1,36,f,1991,715,tt0101410,9900,12,-1,0,,0
barton fink,Barton Fink,0.345252525253,-1,-1,34,m,1991,715,tt0101410,9900,12,-1,0,,0
ben geisler,Barton Fink,0.0578787878788,-1,-1,38,m,1991,715,tt0101410,9900,12,-1,0,,0
charlie meadows,Barton Fink,0.215151515152,-1,-1,39,m,1991,715,tt0101410,9900,12,-1,0,,0
detective deuts,Barton Fink,0.0212121212121,-1,-1,48,m,1991,715,tt0101410,9900,12,-1,0,,0
detective mastr,Barton Fink,0.029898989899,-1,-1,44,m,1991,715,tt0101410,9900,12,-1,0,,0
garland stanfor,Barton Fink,0.0324242424242,-1,-1,57,m,1991,715,tt0101410,9900,12,-1,0,,0
jack lipnick,Barton Fink,0.164242424242,-1,-1,50,m,1991,715,tt0101410,9900,12,-1,0,,0
lou breeze,Barton Fink,0.0132323232323,-1,-1,41,m,1991,715,tt0101410,9900,12,-1,0,,0
mailman,Barton Fink,0.0167676767677,-1,-1,None,m,1991,715,tt0101410,9900,12,-1,0,,0
w.p. mayhew,Barton Fink,0.0529292929293,-1,-1,51,m,1991,715,tt0101410,9900,12,-1,0,,0
barry's mother,Barry Lyndon,0.0233088913709,-1,-1,57,f,1975,716,tt0072684,20593,None,-1,0,,0
brookside,Barry Lyndon,0.0184043121449,-1,-1,None,m,1975,716,tt0072684,20593,None,-1,0,,0
captain best,Barry Lyndon,0.0127713300636,-1,-1,None,m,1975,716,tt0072684,20593,None,-1,0,,0
captain galgens,Barry Lyndon,0.0381197494294,-1,-1,None,m,1975,716,tt0072684,20593,None,-1,0,,0
captain grogan,Barry Lyndon,0.0462293012189,-1,-1,52,m,1975,716,tt0072684,20593,None,-1,0,,0
captain o'reill,Barry Lyndon,0.0184528723353,-1,-1,None,m,1975,716,tt0072684,20593,None,-1,0,,0
countess,Barry Lyndon,0.0451124168407,-1,-1,None,f,1975,716,tt0072684,20593,None,-1,0,,0
dorothy,Barry Lyndon,0.0210265624241,-1,-1,None,f,1975,716,tt0072684,20593,None,-1,0,,0
harry,Barry Lyndon,0.0162676637692,-1,-1,None,m,1975,716,tt0072684,20593,None,-1,0,,0
michael,Barry Lyndon,0.00621570436556,-1,-1,None,m,1975,716,tt0072684,20593,None,-1,0,,0
minister galgen,Barry Lyndon,0.00893507502549,-1,-1,None,m,1975,716,tt0072684,20593,None,-1,0,,0
mrs. o'reilly,Barry Lyndon,0.0118001262565,-1,-1,None,f,1975,716,tt0072684,20593,None,-1,0,,0
narrator,Barry Lyndon,0.0125770893022,-1,-1,64,m,1975,716,tt0072684,20593,None,-1,0,,0
newcombe,Barry Lyndon,0.0180643908124,-1,-1,None,m,1975,716,tt0072684,20593,None,-1,0,,0
patrick,Barry Lyndon,0.00864371388336,-1,-1,None,m,1975,716,tt0072684,20593,None,-1,0,,0
roderick,Barry Lyndon,0.606371096975,-1,-1,None,m,1975,716,tt0072684,20593,None,-1,0,,0
sir william,Barry Lyndon,0.0287476326907,-1,-1,None,m,1975,716,tt0072684,20593,None,-1,0,,0
the chevalier d,Barry Lyndon,0.0495313941631,-1,-1,53,m,1975,716,tt0072684,20593,None,-1,0,,0
uncle,Barry Lyndon,0.00942067692905,-1,-1,None,m,1975,716,tt0072684,20593,None,-1,0,,0
andrews,Basic Instinct,0.0274135876043,-1,-1,36,m,1992,718,tt0103772,7551,247,-1,0,,0
catherine trame,Basic Instinct,0.245133094954,-1,-1,34,f,1992,718,tt0103772,7551,247,-1,0,,0
detective,Basic Instinct,0.017348695537,-1,-1,33,m,1992,718,tt0103772,7551,247,-1,0,,0
detective nick ,Basic Instinct,0.314130578731,-1,-1,48,m,1992,718,tt0103772,7551,247,-1,0,,0
dr. beth garner,Basic Instinct,0.109786783208,-1,-1,29,f,1992,718,tt0103772,7551,247,-1,0,,0
dr. lamott,Basic Instinct,0.0226460071514,-1,-1,41,m,1992,718,tt0103772,7551,247,-1,0,,0
gus,Basic Instinct,0.150973381009,-1,-1,47,m,1992,718,tt0103772,7551,247,-1,0,,0
harrigan,Basic Instinct,0.0172162627467,-1,-1,27,m,1992,718,tt0103772,7551,247,-1,0,,0
Lieutenant Walk,Basic Instinct,0.0953516090584,-1,-1,53,m,1992,718,tt0103772,7551,247,-1,0,,0
alfred pennywor,Batman Returns,0.0600053576212,-1,-1,76,m,1992,722,tt0103776,7466,341,0,0,,0
bruce wayne,Batman Returns,0.128047147067,0.483681701503,0.483681701503,41,m,1992,722,tt0103776,7466,341,1319,1319,Batman (Movies - Nolan),0.304347826087
commissioner ja,Batman Returns,0.0282614519153,-1,-1,68,m,1992,722,tt0103776,7466,341,0,0,,0
ice princess,Batman Returns,0.0148673988749,-1,-1,28,f,1992,722,tt0103776,7466,341,0,0,,0
max shreck,Batman Returns,0.149477631931,0.000143081985978,0.000143081985978,49,m,1992,722,tt0103776,7466,341,3,3,Batman - All Media Types,0.291666666667
penguin,Batman Returns,0.416956871149,0.015401540154,0.015401540154,48,m,1992,722,tt0103776,7466,341,42,42,Batman (Movies - Nolan),0.304347826087
selina kyle,Batman Returns,0.144253951246,0.114778144481,0.114778144481,34,f,1992,722,tt0103776,7466,341,313,313,Batman (Movies - Nolan),0.304347826087
the mayor,Batman Returns,0.0581301901956,0.0232558139535,0.0232558139535,54,m,1992,722,tt0103776,7466,341,2,2,Dogma (1999),0.142857142857
alexander knox,Batman,0.23860303919,0.000366703337,0.000366703337,38,m,1989,725,tt0096895,3751,550,1,1,Batman (Movies - Nolan),0.260869565217
bruce wayne,Batman,0.211410290589,0.483681701503,0.483681701503,38,m,1989,725,tt0096895,3751,550,1319,1319,Batman (Movies - Nolan),0.260869565217
carl grissom,Batman,0.0410557184751,-1,-1,70,m,1989,725,tt0096895,3751,550,0,0,,0
harvey dent,Batman,0.0501199680085,0.04400440044,0.04400440044,52,m,1989,725,tt0096895,3751,550,120,120,Batman (Movies - Nolan),0.260869565217
joker,Batman,0.15595841109,0.261826182618,0.261826182618,52,m,1989,725,tt0096895,3751,550,714,714,Batman (Movies - Nolan),0.260869565217
vicki vale,Batman,0.302852572647,0.001833516685,0.002933626696,36,f,1989,725,tt0096895,3751,550,5,8,Batman (Movies - Nolan),0.260869565217
bugs,The Beach,0.020075862707,0.00161214482434,0.0,34,m,2000,726,tt0163978,10809,64,24,0,The Hobbit (Jackson Movies),0.148148148148
christo,The Beach,0.0194282542326,-1,-1,36,m,2000,726,tt0163978,10809,64,0,0,,0
daffy,The Beach,0.0194282542326,-1,-1,39,m,2000,726,tt0163978,10809,64,0,0,,0
étienne,The Beach,0.062910537515,-1,-1,27,m,2000,726,tt0163978,10809,64,0,0,,0
françoise,The Beach,0.0634656304931,-1,-1,24,f,2000,726,tt0163978,10809,64,0,0,,0
keaty,The Beach,0.0654084559164,-1,-1,36,m,2000,726,tt0163978,10809,64,0,0,,0
richard,The Beach,0.591544083634,-1,-1,26,m,2000,726,tt0163978,10809,64,0,0,,0
sal,The Beach,0.0850217411416,0.002933626696,0.00366703337,40,f,2000,726,tt0163978,10809,64,8,10,Batman (Movies - Nolan),0.0434782608696
sammy,The Beach,0.0116569525396,0.000157158573,0.000628634292001,21,m,2000,726,tt0163978,10809,64,2,8,Percy Jackson and the Olympians & Related Fandoms - All Media Types,0.0149253731343
zeph,The Beach,0.0610602275881,-1,-1,22,m,2000,726,tt0163978,10809,64,0,0,,0
atf agent bork,Beavis and Butt-Head Do America,0.101515584787,-1,-1,33,m,1996,729,tt0115641,3497,124,-1,0,,0
atf agent flemm,Beavis and Butt-Head Do America,0.242779525307,-1,-1,77,m,1996,729,tt0115641,3497,124,-1,0,,0
butt-head,Beavis and Butt-Head Do America,0.344009150701,-1,-1,34,m,1996,729,tt0115641,3497,124,-1,0,,0
dallas grimes,Beavis and Butt-Head Do America,0.0877895338862,-1,-1,34,f,1996,729,tt0115641,3497,124,-1,0,,0
martha,Beavis and Butt-Head Do America,0.0606233914784,-1,-1,None,f,1996,729,tt0115641,3497,124,-1,0,,0
muddy grimes,Beavis and Butt-Head Do America,0.118387189019,-1,-1,41,m,1996,729,tt0115641,3497,124,-1,0,,0
van driessen,Beavis and Butt-Head Do America,0.0448956248213,-1,-1,None,m,1996,729,tt0115641,3497,124,-1,0,,0
anna,Being Human,0.0151772019052,0.158645276292,0.158645276292,40,f,1994,734,tt0106379,12387,3,178,178,Tangled (2010),0.142857142857
beatrice,Being Human,0.0892871558892,0.645604395604,0.645604395604,40,f,1994,734,tt0106379,12387,3,235,235,Divergent (Movies),0.0555555555556
betsy,Being Human,0.0615161055946,0.000103823047773,0.00153374956937,None,f,1994,734,tt0106379,12387,3,22,325,Marvel,0.181818181818
bobby,Being Human,0.0704771131024,0.0198208401977,0.041392092257,None,m,1994,734,tt0106379,12387,3,385,804,X-Men (Movieverse),0.0555555555556
boris,Being Human,0.00831516912893,0.235294117647,0.235294117647,44,m,1994,734,tt0106379,12387,3,4,4,Balto (Movies),0.0714285714286
da cunha,Being Human,0.00904173730524,-1,-1,48,m,1994,734,tt0106379,12387,3,0,0,,0
dom paulo,Being Human,0.0813756357472,-1,-1,58,m,1994,734,tt0106379,12387,3,0,0,,0
francisco,Being Human,0.0423831436183,0.0526315789474,0.0526315789474,46,m,1994,734,tt0106379,12387,3,1,1,War Boys (2009),0.0666666666667
gallus,Being Human,0.00855735852103,-1,-1,None,m,1994,734,tt0106379,12387,3,0,0,,0
gasper dias,Being Human,0.0088802777105,-1,-1,39,m,1994,734,tt0106379,12387,3,0,0,,0
hector,Being Human,0.28618713167,0.461538461538,0.461538461538,43,m,1994,734,tt0106379,12387,3,48,48,Troy (2004),0.0909090909091
hermas,Being Human,0.00839589892629,-1,-1,37,m,1994,734,tt0106379,12387,3,0,0,,0
janet,Being Human,0.0142084443368,0.000910811282734,0.0042803411059,46,f,1994,734,tt0106379,12387,3,193,907,Marvel,0.181818181818
leader,Being Human,0.0126745781868,-1,-1,31,m,1994,734,tt0106379,12387,3,0,0,,0
lucinnius,Being Human,0.0866230725761,-1,-1,37,m,1994,734,tt0106379,12387,3,0,0,,0
nun,Being Human,0.0125938483894,-1,-1,None,f,1994,734,tt0106379,12387,3,0,0,,0
officer,Being Human,0.0112214418342,0.000373203955962,0.000373203955962,49,m,1994,734,tt0106379,12387,3,2,2,Assassin's Creed - All Media Types,0.0294117647059
priest,Being Human,0.0800032291919,0.000944331649275,0.0,35,m,1994,734,tt0106379,12387,3,20,0,Star Wars Episode VII: The Force Awakens (2015),0.0212765957447
salgado,Being Human,0.00831516912893,-1,-1,51,m,1994,734,tt0106379,12387,3,0,0,,0
