script_id,imdb_character_name,words,gender,age
7876,thunderlips,245,m,29
7876,title commentat,105,m,NULL
7876,title ring anno,137,m,NULL
7876,wrestling annou,106,m,NULL
7876,wrestling comme,172,m,59
7877,adrian,147,f,44
7877,duke,289,m,53
7877,paulie,239,m,50
7877,rocky balboa,1080,m,44
7877,rocky jr,198,m,NULL
7877,tommy 'machine',703,m,21
7878,andy,232,m,74
7878,clubber lang   ,269,m,54
7878,commentator #1,468,m,NULL
7878,commentator bre,311,m,NULL
7878,commentator jim,851,m,NULL
7878,commissioner,106,m,NULL
7878,duke,436,m,69
7878,espn commentato,203,m,41
7878,l.c.,300,m,44
7878,marie,307,f,36
7878,martin,298,m,64
7878,mason 'the line,328,m,38
7878,paulie,973,m,66
7878,promoter,365,m,NULL
7878,ring announcer,159,m,62
7878,robert jr,499,m,NULL
7878,rocky balboa,3334,m,60
7878,steps,183,m,17
7880,alfredo garcia,237,m,30
7880,associate bob,273,m,41
7880,dr. raymond coc,893,m,64
7880,John Spartan,2194,m,47
7880,lenina huxley,1556,f,29
7880,Payne,156,m,NULL
7880,simon phoenix,1053,m,31
7880,warden william ,213,m,NULL
7880,zachary lamb - ,151,m,38
7882,bertha minnix,602,f,23
7882,charlie rakes,340,m,45
7882,cricket pate,477,m,26
7882,danny,101,m,46
7882,deputy henry ab,106,m,45
7882,floyd banner,638,m,54
7882,forrest bondura,2175,m,35
7882,gummy walsh,151,m,43
7882,howard bonduran,1416,m,43
7882,jack bondurant,3979,m,26
7882,jimmy turner,304,m,NULL
7882,maggie beauford,495,f,35
7882,tizwell minnix,233,m,NULL
7890,beth raymond,1568,f,30
7890,brian sousa,287,m,25
7890,det. jack andre,1223,m,40
7890,Leann Cole,352,f,27
7890,mrs. ford,117,f,NULL
7890,ray purvis,205,m,48
7890,taylor anthony,196,f,28
7890,ted summers,284,m,61
7891,bonnie,492,f,23
7891,chris hooker,444,m,26
7891,grace downs,154,f,45
7891,lirio,241,f,39
7891,nancy downs,1301,f,22
7891,rochelle,382,f,30
7891,sarah bailey,1092,f,24
7892,fuller,1757,m,34
7892,lewis,1832,m,28
7892,ronald ellingho,103,m,NULL
7892,rusty nail,547,m,44
7892,venna,909,f,18
7894,alison natolly,380,f,34
7894,bill natolly,800,m,32
7894,chloe,1024,f,21
7894,freshman girl #,109,f,NULL
7894,jesse,570,m,25
7894,kisha,313,f,23
7894,mr. riley,140,m,NULL
7894,patrick,412,m,NULL
7894,roger,210,m,NULL
7894,shawn,623,m,NULL
7894,tamara riley,1294,f,25
7896,Alex,733,f,26
7896,claire,232,f,NULL
7896,coach harris,245,m,NULL
7896,conductor vasyl,427,m,52
7896,dr. velislava,161,f,NULL
7896,ishtav,103,m,NULL
7896,sheldon,319,m,29
7896,todd,414,m,NULL
7896,willy,281,m,36
7897,billy,265,m,28
7897,doug kendrew,200,m,46
7897,dr morgan,369,m,NULL
7897,estelle,604,f,27
7897,hooper,218,m,NULL
7897,kelly mccready,324,f,NULL
7897,mark,1197,m,25
7897,rose parker,555,f,32
7897,skullet,105,m,NULL
7897,tyler,931,m,26
7897,wolfe,110,m,NULL
7897,wright,175,m,NULL
7901,andy,1064,m,26
7901,cassidy,1971,f,23
7901,chugs,629,f,23
7901,claire,721,f,26
7901,ellie,302,f,21
7901,garret,175,m,22
7901,jessica,2431,f,21
7901,kyle,312,m,26
7901,maggie,366,f,25
7901,mickey,310,m,23
7901,mrs. crenshaw,163,f,53
7901,senator tyson,132,m,NULL
7904,carrie dreyer,117,f,31
7904,erin,175,f,20
7904,hector,665,m,NULL
7904,jason wise,297,m,23
7904,jennifer,300,f,NULL
7904,jessica,291,f,NULL
7904,julie christens,327,f,20
7904,kevin fischer,2155,m,23
7904,logan,671,m,NULL
7904,minister,159,m,NULL
7904,wendy christens,2999,f,22
7906,beth,238,f,27
7906,blake,503,m,26
7906,dennis,622,m,31
7906,gordon,550,m,34
7906,malik,574,m,NULL
7906,maya,111,f,26
7906,nick,978,m,26
7906,red,210,m,36
7906,sabin,668,m,45
7906,sara,1396,f,23
7907,abby,197,f,25
7907,arkin,1731,m,35
7907,dre,156,m,43
7907,elena,777,f,27
7907,lucello,1408,m,47
7907,missy,198,f,25
7907,mr. peters,385,m,57
7907,wally,144,m,44
7907,zack,174,m,32
7915,buyer,203,m,50
7915,counselor,980,m,36
7915,diamond dealer,152,m,72
7915,jefe,103,m,65
7915,laura,158,f,39
7915,malkina,385,f,41
7915,man with pistol,121,m,NULL
7915,reiner,726,m,44
7915,ruth,113,f,49
7915,westray,311,m,50
7922,albert donoghue,214,m,NULL
7922,angelo bruno,329,m,63
7922,dr humphries,185,m,60
7922,frances shea,2753,f,27
7922,george cornell,103,m,47
7922,jack mcvitie,283,m,NULL
7922,leslie payne,557,m,52
7922,mrs shea,126,f,48
7922,nipper read,186,m,51
7922,reggie kray,2587,m,38
7922,violet kray,122,f,72
7924,almond,300,f,34
7924,carvin,682,m,76
7924,dale,168,m,NULL
7924,eva,367,f,34
7924,george gergenbl,4370,m,43
7924,karen,354,f,39
7924,kathy,573,f,42
7924,linda gergenbla,2398,f,43
7924,rick,764,m,44
7924,rodney,421,m,33
7924,seth,1736,m,41
7924,wayne,850,m,42
7926,barney coopersm,236,m,37
7926,hannah stubbs,804,f,28
7926,vincent 'vinnie,614,m,45
7930,ben taylor,306,m,NULL
7930,blake gaines,501,f,29
7930,emeka,130,m,NULL
7930,Emma Gaines,535,f,44
7930,ollie taylor,155,m,NULL
7930,Patrick,167,m,NULL
7930,Raymond Gaines,2122,m,43
7930,roger gentry,593,m,NULL
7930,tom,849,m,NULL
7931,armando,138,m,NULL
7931,big sexy,154,m,27
7931,demetrius hicks,1644,m,28
7931,gamboa,716,m,NULL
7931,gustavo leon,157,m,NULL
7931,hollywood jack,1073,m,35
7931,hondo,132,m,50
7931,overdose,283,m,NULL
7931,pomona joe,273,m,50
7931,sean vetter,2213,m,36
7931,stacey,110,f,NULL
7931,ty frost,498,m,55
7935,bryce,136,m,36
7935,chazz michael m,2889,m,40
7935,coach,1553,m,63
7935,darren macelroy,305,m,51
7935,fairchild van w,455,f,36
7935,hector,210,m,31
7935,jimmy macelroy,2398,m,30
7935,katie van walde,684,f,33
7935,stranz van wald,1068,m,37
7937,delilah,316,f,43
7937,elliot,255,m,59
7937,frank garcia,812,m,34
7937,gary,376,m,34
7937,kenny loftus,599,m,14
7937,nick halsey,4180,m,43
7940,beanie,401,m,33
7940,frank,528,m,36
7940,goldberg,139,m,51
7940,mark,168,m,41
7940,michael,190,m,34
7940,mitch,1193,m,32
7940,nicole,379,f,34
7940,pritchard,259,m,38
7942,ana pascal,1109,f,29
7942,dave,195,m,36
7942,er doctor #1,123,m,NULL
7942,harold crick,3360,m,39
7942,kay,1121,f,NULL
7942,narrator,1685,f,NULL
7942,penny escher,556,f,36
7942,Professor Jules,2080,m,69
7944,bad cop,190,m,62
7944,batman,272,m,44
7944,benny,258,m,38
7944,black falcon,715,m,NULL
7944,dad,106,m,NULL
7944,doris,621,m,NULL
7944,emmet brickowos,3098,m,35
7944,foreman jim,145,m,43
7944,king karl,369,m,NULL
7944,larry the baris,124,m,NULL
7944,lucy,1631,f,40
7944,neckbeard,467,m,NULL
7944,ted,314,m,NULL
7944,the black falco,722,m,NULL
7944,vitruvius,1172,m,77
7955,anne,405,f,48
7955,charles stratto,356,m,42
7955,jill,102,f,NULL
7955,julian,3690,m,31
7955,julian's lawyer,114,m,61
7955,leon,559,m,37
7955,lisa williams,141,f,44
7955,michelle,1250,f,37
7955,sunday,674,m,44
7962,annie hughes,678,f,30
7962,dean mccoppin,898,m,32
7962,hogarth hughes,2348,m,13
7962,kent mansley,1209,m,44
7973,billy,3709,m,44
7973,charlie,786,m,51
7973,dennis,176,m,43
7973,hans,1475,m,69
7973,kaya,366,f,30
7973,larry,139,m,31
7973,marty,3430,m,36
7973,myra,268,f,NULL
7973,paulo,207,m,55
7973,tommy,211,m,44
7973,zachariah,581,m,63
7974,adam sandler,128,m,48
7974,andre allen,4975,m,49
7974,benny barnes,457,m,46
7974,brad,159,m,NULL
7974,charles,240,m,35
7974,chelsea brown,2591,f,35
7974,erica long,639,f,42
7974,jazzy dee,390,m,50
7974,michele,159,f,29
7974,mike,107,m,27
7974,silk,579,m,49
7974,vanessa,197,f,47
7977,agent spolcheck,101,m,41
7977,det. caroline b,2400,f,46
7977,eddie 'neck' jo,192,m,45
7977,floyd morgan,261,m,NULL
7977,james 'monster',931,m,38
7977,joe 'grinder' p,446,m,38
7977,john 'breacher',1506,m,67
7977,julius 'sugar' ,353,m,45
7977,lizzy murray,736,f,39
7977,rygaard,695,m,NULL
7977,tom 'pyro' robe,138,m,45
7983,adm. james gree,510,m,63
7983,Cathy Muller Ry,179,f,47
7983,col. felix cort,415,m,37
7983,diaz,155,m,NULL
7983,ernesto escobed,332,m,43
7983,fbi director em,111,m,49
7983,Jack Ryan,1568,m,52
7983,John Clark,441,m,39
7983,President Benne,291,m,64
7983,robert ritter,420,m,35
7984,baby' brent,297,m,31
7984,cloudy with a c,525,m,NULL
7984,earl devereaux,453,m,57
7984,flint lockwood,2708,m,31
7984,mayor shelbourn,801,m,51
7984,sam sparks,1495,f,33
7984,tim lockwood,469,m,69
7986,bob,155,m,NULL
7986,Herb Overkill,354,m,44
7986,kevin,328,m,NULL
7986,madge nelson,119,f,56
7986,narrator,617,m,64
7986,Scarlet Overkil,1370,f,51
7986,stuart,152,m,NULL
7986,the queen,201,f,57
7986,tina,138,f,34
7986,walter nelson,194,m,64
7991,celia,399,f,43
7991,charlie,128,m,61
7991,floor manager,130,m,59
7991,fungus,220,m,57
7991,george sanderso,148,m,39
7991,henry j. watern,1192,m,73
7991,"james p. ""sulle",2625,m,49
7991,mike wazowski,4653,m,53
7991,needleman,128,m,35
7991,randall boggs,734,m,44
7991,roz,226,m,40
8000,bob burley,336,m,63
8000,caroline,2636,f,39
8000,connie,371,f,42
8000,gus,3132,m,37
8000,huff,858,m,55
8000,john,124,m,NULL
8000,linda,161,f,52
8000,lloyd,1932,m,35
8000,murray,391,m,57
8000,rose,531,f,71
8000,santa family #1,182,f,NULL
8000,siskel,197,m,39
8000,steve,182,m,NULL
8007,billy,230,m,33
8007,bobby singer,227,m,21
8007,edie stall,2501,f,38
8007,hank,775,m,NULL
8007,jack stall,576,m,27
8007,joey,307,m,NULL
8007,judy danvers,207,f,19
8007,leland,287,m,58
8007,mick,210,m,NULL
8007,richie cusack,336,m,55
8007,sarah stall,110,f,NULL
8007,sheriff sam car,767,m,NULL
8007,tom stall,3753,m,47
8007,torrino,423,m,NULL
8011,art,230,m,75
8011,audrey,250,f,16
8011,bill,266,m,37
8011,clark,3829,m,46
8011,"clark, sr.",279,m,74
8011,eddie,1128,m,39
8011,ellen,985,f,38
8011,francis,131,f,64
8011,frank shirley,350,m,44
8011,lewis,359,m,62
8011,margo chester,149,f,28
8011,nora,106,f,54
8011,ruby sue,182,f,9
8011,rusty,459,m,14
8011,todd chester,210,m,38
8019,bishop garret m,267,m,NULL
8019,brendan lynch,343,m,48
8019,dr. frank harte,389,m,46
8019,father leary,587,m,NULL
8019,fiona lavelle,3278,f,37
8019,freddie joyce,304,m,31
8019,inspector stant,469,m,50
8019,jack brennan,632,m,35
8019,leo,245,m,NULL
8019,michael fitzger,964,m,43
8019,milo herlihy,185,m,NULL
8019,teresa,312,f,44
8019,veronica brenna,413,f,NULL
8021,aidan mcbride,344,m,NULL
8021,aoife o'carroll,102,f,NULL
8021,billy devaney,405,m,NULL
8021,clive cornell,388,m,48
8021,colum hennessey,162,m,45
8021,doctor oleyuwo,103,m,NULL
8021,eileen boyle,267,f,70
8021,eugene moloney,174,m,NULL
8021,fbi agent wende,1487,m,47
8021,francis sheehy-,633,m,50
8021,gabriela mcbrid,329,f,35
8021,gerry boyle,4462,m,56
8021,gerry stanton,271,m,47
8021,liam o'leary,475,m,NULL
8021,photographer,121,m,28
8025,doctor - vietna,147,m,NULL
8025,"donna, ron's gi",188,f,24
8025,infantry colone,107,m,45
8025,legion commande,278,m,51
8025,Mrs. Kovic,340,f,40
8025,Mrs. Kovic,334,m,50
8025,Recruiting Gunn,367,m,40
8025,ron kovic,3270,m,27
8025,steve boyer,332,m,32
8025,Tommy Kovic,473,m,18
8025,young radical -,114,m,NULL
8029,caesar flickerm,539,m,52
8029,cato,124,m,20
8029,cinna,332,m,48
8029,claudius temple,595,m,45
8029,effie trinket,646,f,38
8029,gale hawthorne,436,m,22
8029,haymitch aberna,977,m,51
8029,katniss everdee,2605,f,22
8029,peeta mellark,1167,m,20
8029,primrose everde,283,f,12
8029,rue,265,f,14
8029,seneca crane,430,m,34
8031,danny,305,m,28
8031,delivery guy,980,m,NULL
8031,francine,131,f,27
8031,kim,1103,f,30
8031,lewis farrell,1191,m,27
8031,lisa walker,2367,f,30
8031,mr farrell,110,m,NULL
8031,mumuu woman,243,f,NULL
8031,wendy,155,f,35
8034,biscuit woman,652,f,46
8034,david,1990,m,39
8034,female,1321,f,NULL
8034,heartless woman,323,f,40
8034,hotel manager,903,f,41
8034,lisping man,582,m,50
8034,loner leader's ,2193,m,NULL
8034,Loner Swimmer,189,m,52
8034,nosebleed woman,420,f,23
8034,nosebleed woman,106,f,NULL
8034,receptionist,298,f,NULL
8034,shortsighted wo,643,f,NULL
8034,the limping man,777,m,35
8034,the maid,413,f,31
8045,antonio,271,m,42
8045,april havens,303,f,27
8045,braces,120,m,NULL
8045,director george,418,f,45
8045,fitzgerald,975,m,39
8045,june havens,3122,f,38
8045,molly,205,f,59
8045,rodney,391,m,38
8045,roy miller,3446,m,48
8045,simon feck,223,m,26
8050,atley jackson,643,m,46
8050,detective dryco,147,m,32
8050,freb,312,m,28
8050,helen raines,260,f,59
8050,kip raines,1337,m,26
8050,memphis raines,3260,m,36
8050,mirror man,510,m,NULL
8050,otto halliwell,863,m,69
8050,raymond calitri,933,m,36
8050,sara 'sway' way,1102,f,25
8050,toby,525,m,27
8050,tumbler,290,m,24
8053,alison loeb,216,f,16
8053,brodsky,136,m,NULL
8053,devoe,167,m,NULL
8053,fbi agent #1,212,m,NULL
8053,jacobs,270,m,NULL
8053,jonah,137,m,NULL
8053,lawyer,113,m,NULL
8053,mercer,146,m,NULL
8053,riley jeffers,309,f,34
8053,Tim Harlend,917,m,50
8053,will montgomery,1270,m,48
8054,deputy russ bow,139,m,37
8054,lyle,299,m,57
8054,michael william,1535,m,29
8054,suzanne brown,900,f,23
8054,wayne brown,508,m,50
8055,abigail chase,1515,f,31
8055,ben gates,4686,m,43
8055,connor,565,m,40
8055,dr. nichols,188,m,70
8055,mitch wilkinson,1075,m,57
8055,patrick gates,964,m,69
8055,riley poole,1614,m,29
8055,sadusky,677,m,68
8055,the president,252,m,51
8056,alan the bounce,124,m,32
8056,austin jacoby,776,m,56
8056,de'andre,114,m,NULL
8056,diggy,367,f,22
8056,dom,815,m,27
8056,fidel x,122,m,NULL
8056,jaleel,370,m,NULL
8056,jib,420,m,19
8056,lily,278,f,NULL
8056,lisa hayes,181,f,48
8056,malcolm,2458,m,NULL
8056,mr. bailey,287,m,NULL
8056,nakia,521,f,27
8056,narrator,707,m,54
8056,tannehill james,119,m,53
8056,will sherwood,532,m,NULL
8057,abdullah,168,m,67
8057,annabel richter,1661,f,36
8057,dieter mohr,250,m,60
8057,günther bachman,2179,m,47
8057,irna frey,601,f,39
8057,issa karpov,842,m,28
8057,leyla oktay,275,f,55
8057,martha sullivan,223,f,48
8057,maximilian,281,m,36
8057,melik oktay,247,m,40
8057,michael axelrod,210,m,58
8057,niki,178,f,31
8057,the admiral,162,m,52
8057,tommy brue,1690,m,59
8058,amanda,327,f,62
8058,big stan,153,m,23
8058,bob,1332,m,43
8058,j.p.,821,m,30
8058,maggie hayward ,1546,f,29
8058,victor the clea,104,m,54
8063,Al Lucero,1285,m,33
8063,brian kelly,2933,m,20
8063,Colonel Trac,358,m,NULL
8063,don,500,m,NULL
8063,ed lawndale,351,m,57
8063,gloria,372,f,NULL
8063,tina trac,818,f,NULL
8063,vinh kelly,429,m,19
8063,yabbo,652,m,21
8073,bob,7031,m,25
8073,david,326,m,21
8073,dianne,1817,f,30
8073,gentry,1020,m,36
8073,hotel clerk,110,m,NULL
8073,motel manager,120,m,NULL
8073,nadine,524,f,19
8073,neighbor lady,110,f,NULL
8073,rick,531,m,27
8073,tom the priest,263,m,75
8080,armageddon anno,241,m,38
8080,bateman,172,m,37
8080,corey woods,1370,m,13
8080,haley,1147,f,13
8080,lucas,148,m,13
8080,nick woods,551,m,20
8080,putnam,399,m,NULL
8080,sam woods,401,m,48
8089,barbara,105,f,52
8089,ben bradlee jr.,749,m,53
8089,cardinal law,223,m,76
8089,eric macleish,440,m,47
8089,joe crowley,347,m,NULL
8089,jon albano,110,m,57
8089,marty baron,1143,m,48
8089,Matt Carroll,585,m,47
8089,mike rezendes,3077,m,48
8089,mitchell garabe,1034,m,55
8089,patrick mcsorle,197,m,NULL
8089,petey,138,m,NULL
8089,phil saviano,725,m,NULL
8089,richard gilman,227,m,60
8089,richard sipe,617,m,68
8089,sacha pfeiffer,797,f,37
8089,steve kurkjian,124,m,NULL
8089,tim,365,m,NULL
8089,walter 'robby' ,3062,m,64
8094,albright,855,m,37
8094,anna,105,f,NULL
8094,anton,231,m,41
8094,claire,285,f,34
8094,damian,2242,m,72
8094,madeleine,774,f,NULL
8094,martin,406,m,66
8095,billy ray,207,m,NULL
8095,earl,168,m,NULL
8095,marianne graves,963,f,45
8095,neff,105,m,NULL
8095,rachel varney,163,f,32
8095,rick jarmin,1383,m,34
8099,bala-tik,140,m,NULL
8099,c-3po,138,m,69
8099,finn,1447,m,23
8099,general hux,356,m,32
8099,han solo,1225,m,73
8099,kylo ren,618,m,32
8099,maz kanata,241,f,32
8099,poe dameron,604,m,36
8099,princess leia,252,f,59
8099,rey,1363,f,23
8099,stormtrooper,114,m,NULL
8099,supreme leader ,168,m,51
8103,charles spencer,3132,m,27
8103,charlie age 5,157,m,NULL
8103,douglas fairban,513,m,45
8103,fred karno,293,m,50
8103,george hayden,638,m,55
8103,hannah chaplin,285,f,48
8103,j. edgar hoover,245,m,36
8103,joan barry,136,f,31
8103,joseph scott,225,m,45
8103,mack sennett,495,m,40
8103,paulette goddar,170,f,27
8103,stage manager,116,m,47
8103,sydney chaplin,621,m,29
8112,burke,243,m,32
8112,Cimoski,242,m,27
8112,Diaz,1112,m,48
8112,flannery,816,m,29
8112,henrick,999,m,41
8112,lewenden,116,m,33
8112,ottway,2855,m,59
8112,talget,455,m,48
8115,capt. john boyd,856,m,32
8115,col. hart,1573,m,53
8115,colburn,544,m,NULL
8115,gen. slauson,666,m,53
8115,knox,344,m,43
8115,pvt. cleaves,109,m,28
8115,pvt. reich,191,m,33
8115,pvt. toffler,127,m,30
8120,Bear Claw,398,m,70
8120,caleb,111,m,13
8120,chief two-tongu,140,m,52
8120,del gue,1672,m,46
8120,jeremiah johnso,2030,m,36
8120,officer,141,m,NULL
8120,robidoux,215,m,47
8127,ahmad rashad,157,m,47
8127,announcer,162,m,NULL
8127,bill murray,240,m,46
8127,charles barkley,209,m,33
8127,daffy duck,534,m,34
8127,jeffrey,143,m,NULL
8127,larry bird,103,m,40
8127,michael jordan,1607,m,33
8127,muggsy bogues,124,m,31
8127,nada,102,m,NULL
8127,porky pig,153,m,32
8127,psychiatrist,138,m,76
8127,stan podolak,969,m,41
8127,swackhammer,188,m,52
8127,sylvester,111,m,44
8127,zilch,317,m,NULL
8151,bob,2221,m,37
8151,chovka,222,m,NULL
8151,cousin marv,1483,m,53
8151,detective romse,215,f,34
8151,detective torre,1132,m,46
8151,dottie,159,f,58
8151,eric deeds,638,m,37
8151,fitz,269,m,NULL
8151,jimmy,121,m,NULL
8151,nadia,1123,f,35
8157,boy with dog,112,m,NULL
8157,captain john ge,814,m,62
8157,carmine,183,m,69
8157,charles,268,m,49
8157,doug von horne,2472,m,42
8157,ernie fortunato,1931,m,46
8157,hymie,226,m,57
8157,irving,163,m,NULL
8157,louise webster,930,f,42
8157,man with cigars,152,m,52
8157,ramon,738,m,33
8157,society lady #1,118,f,56
8158,basketball play,265,m,26
8158,daisy,112,f,NULL
8158,daryl zero,6302,m,45
8158,gloria sullivan,1776,f,33
8158,gregory stark,1352,m,57
8158,jess,328,f,33
8158,steve arlo,3792,m,33
8164,david mann,2660,m,47
8164,david mann,101,m,74
8164,gas station att,130,m,57
8164,old man,128,m,74
8169,annie marchand,1991,f,34
8169,arthur parkinso,1279,m,20
8169,barb petite,686,f,46
8169,don parkinson,627,m,52
8169,frank marchand,147,m,63
8169,glenn marchand,1699,m,39
8169,lila raybern,900,f,21
8169,louise parkinso,518,f,53
8169,may van dorn,319,f,54
8169,mr. chervenick,376,m,56
8169,olive marchand,112,f,NULL
8169,trooper #1,106,m,NULL
8169,warren hardesky,467,m,17
8170,chris munn,1420,m,18
8170,deel munn,1485,m,33
8170,george,156,m,NULL
8170,irene,200,f,NULL
8170,john munn,1015,m,41
8170,lilly,702,f,NULL
8170,tim munn,576,m,13
8174,ann darrow,793,f,26
8174,capt. englehorn,744,m,58
8174,carl denham,3134,m,43
8174,charles weston,138,m,50
8174,john driscoll,1310,m,29
8174,native chief,123,m,52
8177,abbott,251,m,NULL
8177,beard,125,m,46
8177,devil's reaper,162,m,38
8177,edward crowthor,168,m,26
8177,father michael,231,m,38
8177,henry telford,345,m,28
8177,malachi,138,m,43
8177,marcus kane,112,m,29
8177,meredith crowth,330,f,19
8177,older monk,127,m,NULL
8177,raider,175,m,NULL
8177,samuel crowthor,147,m,14
8177,solomon kane,2942,m,45
8177,stable master,117,m,NULL
8177,william crowtho,539,m,63
8189,buddy repperton,256,m,24
8189,christine,289,f,NULL
8189,chuck,265,m,NULL
8189,dennis guilder,2211,m,22
8189,george lebay,313,m,59
8189,leigh cabot,1103,f,20
8189,michael cunning,117,m,53
8189,Moochie,259,m,21
8189,mr. casey,155,m,44
8189,regina cunningh,301,f,34
8189,will darnell,624,m,53
8192,beth mcintyre,927,f,23
8192,hudson 'hud' pl,1804,m,27
8192,jason hawkins,782,m,29
8192,lily ford,737,f,23
8192,marlena diamond,541,f,26
8192,rob hawkins,2026,m,26
8192,staff sgt. pryc,128,m,NULL
8194,ben anderson,1172,m,36
8194,mission control,365,m,50
8194,Nate Walker,1041,m,45
8196,christie,133,f,NULL
8196,chrystal,419,f,NULL
8196,dante,207,m,NULL
8196,doug briggs,400,m,NULL
8196,johgny,701,m,NULL
8196,joy,5903,f,25
8196,judge,344,m,NULL
8196,male host,242,m,NULL
8196,matty,277,m,NULL
8196,mattys lawyer,192,m,NULL
8196,parking lot wom,203,f,42
8196,ronnie,1631,m,NULL
8196,rudy,1370,m,72
8196,tony,1179,m,38
8196,toots,743,f,NULL
8196,valerie,225,f,NULL
8196,viv,146,f,NULL
8197,alice,928,f,35
8197,arkady federov,173,m,62
8197,celia,206,f,33
8197,denisov,207,m,46
8197,devereaux,2145,m,61
8197,hanley,1062,m,67
8197,mason,1465,m,NULL
8197,newscaster (o,204,f,NULL
8197,perry weinstein,352,m,60
8197,sarah,243,f,25
8199,constance sack,391,f,34
8199,dennis dupree,713,m,54
8199,drew boley,1110,m,22
8199,justice,227,f,41
8199,lonny,371,m,37
8199,mayor's secreta,160,f,NULL
8199,paul gill,165,m,45
8199,stacee jaxx,274,m,50
8199,tour manager - ,421,m,42
8208,albanian intell,116,m,NULL
8208,bryan mills,3204,m,60
8208,jamie,159,m,28
8208,kim,969,f,29
8208,lenore,939,f,48
8208,murad krasniqi,655,m,66
8209,christine renne,1178,f,49
8209,ethan renner,4917,m,59
8209,hugh,110,m,NULL
8209,jules,548,m,47
8209,sumia,103,f,NULL
8209,vivi delay,1447,f,28
8209,zooey renner,1845,f,18
8210,andrew cronin,359,m,NULL
8210,archie,170,m,45
8210,billy 'pet' pet,327,m,37
8210,craig,105,m,NULL
8210,harry furst,186,m,68
8210,ivan block,3808,m,41
8210,professor horst,106,m,NULL
8210,richie furst,4372,m,32
8210,sergeant barran,229,m,39
8210,shecky,221,m,NULL
8210,wilson,116,m,NULL
8215,anna,308,f,31
8215,christopher da ,366,m,47
8215,cybil bennett,760,f,37
8215,dahlia gillespi,119,f,42
8215,officer gucci,286,m,NULL
8215,rose da silva,1922,f,33
8216,dewey finn,1942,m,34
8216,freddys father,163,m,NULL
8216,kevin,185,m,NULL
8216,Lori's Mother,117,f,NULL
8216,mrs dunham,139,f,NULL
8216,ned schneebly,357,m,33
8216,Rosalie Mullins,521,f,41
8216,summer hathaway,337,f,10
8216,Theo,311,m,33
8218,anatoly,145,m,34
8218,boris,422,m,50
8218,lionel withersp,1106,m,31
8218,lucia lombardo,910,f,27
8218,orlando ramirez,324,m,54
8218,vladimir ivanof,2776,m,33
8218,vladimir's gran,265,m,80
8219,charlie,511,m,42
8219,claire,180,f,31
8219,dr. jacobs,124,m,45
8219,edward,108,m,39
8219,elaine,434,f,34
8219,erica,4639,f,34
8219,jeannette,497,f,36
8219,martin,890,m,40
8219,patti,777,f,17
8219,saul kaplan,1196,m,44
8219,sue,493,f,41
8219,tanya,423,f,61
8220,carmen,229,f,27
8220,cop,165,m,NULL
8220,dave whiteman,3183,m,39
8220,jenny whiteman,362,f,23
8220,jerry baskin,1968,m,45
8220,max whiteman,195,m,16
8220,orvis goodnight,208,m,54
8230,alejandra villa,708,f,26
8230,captain raul,671,m,45
8230,cole,457,m,42
8230,don hector de l,241,m,52
8230,doña alfonsa,736,f,64
8230,girl,115,f,NULL
8230,j.c. franklin,110,m,57
8230,jimmy blevins,1213,m,18
8230,john grady cole,5285,m,30
8230,judge,358,m,64
8230,lacey rawlins,2843,m,29
8230,manuel,114,m,NULL
8230,orlando,102,m,NULL
8232,lisa',189,f,33
8232,bruce winston,555,m,50
8232,california man,109,m,61
8232,doctor,170,m,NULL
8232,dr. helen randa,147,f,NULL
8232,gina,154,f,40
8232,jamie randall,2958,m,30
8232,josh randall,702,m,29
8232,la boheme recep,137,f,NULL
8232,maggie murdock,2575,f,28
8232,trey hannigan,569,m,38
8233,brendan,2471,m,NULL
8233,cory,3279,m,30
8233,Cynthia,210,f,35
8233,gabbi,1920,f,26
8233,Heather,630,f,32
8233,kris,152,f,NULL
8233,laura,227,f,26
8233,mr. ehrlick,110,m,61
8233,mrs. ehrlick,110,f,59
8233,old man,110,m,NULL
8233,Steve,168,m,40
8234,brad whitaker,3923,m,48
8234,dusty mayron,3302,m,44
8234,dylan,188,m,NULL
8234,sara,1790,f,40
8237,barbara 'ms. ma,417,f,59
8237,billy's mother,107,f,NULL
8237,dana,502,f,24
8237,heather fitzger,372,f,22
8237,kelli presley,901,f,20
8237,kyle autry,534,m,30
8237,lauren hannon,395,f,25
8237,leigh colvin,573,f,38
8237,melissa,557,f,21
8239,beatrix emery,784,f,20
8239,dr. henry jekyl,2457,m,41
8239,Dr. John Lanyon,407,m,41
8239,footman,259,m,55
8239,girl,406,f,NULL
8239,ivy peterson,1032,f,26
8239,manager,113,m,NULL
8239,marcia,123,f,25
8239,poole,445,m,42
8239,sir charles eme,725,m,59
8239,the bishop,249,m,78
8239,young woman,107,f,27
8241,anderson,172,m,NULL
8241,botanist,1679,m,40
8241,colonel mitamur,203,m,55
8241,conklin,284,m,44
8241,dynamite dave,190,m,49
8241,Ferguson,174,m,50
8241,learoyd,740,m,48
8241,yoo,131,f,36
8243,claire,163,f,NULL
8243,dale arbus,2656,m,38
8243,"Dean ""MF"" Jones",327,m,47
8243,denny,517,m,NULL
8243,Detective Hatch,214,m,67
8243,kurt buckman,2566,m,39
8243,mr nagopian,683,m,NULL
8243,nick hendricks,2625,m,45
8243,oscar,213,m,NULL
8243,Patrolman,187,m,NULL
